source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
who.gho.tobacco-mpower-m4-prevalence,https://ghoapi.azureedge.net/api/TOBACCO_MPOWER_M4_PREVALENCE?$top=1000,2026-09-07T16:37:08Z,200,application/json,625156,9711d241732a1464ed605d516a0ea3f128ce3c79466aa63d469e9d076ae67af0,,,first_capture,raw/who.gho.tobacco-mpower-m4-prevalence/2026/09/20260907T163708Z-9711d241732a.json.gz,,
who.gho.tobacco-mpower-m4-prevalence,https://ghoapi.azureedge.net/api/TOBACCO_MPOWER_M4_PREVALENCE?$top=1000&$skip=1000,2026-09-07T16:37:15Z,200,application/json,624548,b41b97fe71229f9baa200999c26f63b65a97891f66a64b53702640a423ba4ee7,,,first_capture,raw/who.gho.tobacco-mpower-m4-prevalence/2026/09/20260907T163715Z-b41b97fe7122.json.gz,,
who.gho.tobacco-mpower-m4-prevalence,https://ghoapi.azureedge.net/api/TOBACCO_MPOWER_M4_PREVALENCE?$top=1000&$skip=2000,2026-09-07T16:39:22Z,200,application/json,212531,d5f18de6e4c0a69f617b7c243214362224150393b971e2527a80e6f8abcb7636,,,first_capture,raw/who.gho.tobacco-mpower-m4-prevalence/2026/09/20260907T163922Z-d5f18de6e4c0.json.gz,,
