source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
who.gho.mdg-0000000025,https://ghoapi.azureedge.net/api/MDG_0000000025?$top=1000,2026-09-07T16:11:54Z,200,application/json,762175,a44ad4b7fa5f83543c3dabc638141986e9c7868feabb2511e5ea3c78143c48bb,,,first_capture,raw/who.gho.mdg-0000000025/2026/09/20260907T161154Z-a44ad4b7fa5f.json.gz,,
who.gho.mdg-0000000025,https://ghoapi.azureedge.net/api/MDG_0000000025?$top=1000&$skip=1000,2026-09-07T16:11:57Z,200,application/json,741288,05bff69234446421e91298ba3885f9b587f855dcceb5548ee7078d78da355e6b,,,first_capture,raw/who.gho.mdg-0000000025/2026/09/20260907T161157Z-05bff6923444.json.gz,,
who.gho.mdg-0000000025,https://ghoapi.azureedge.net/api/MDG_0000000025?$top=1000&$skip=2000,2026-09-07T16:12:02Z,200,application/json,563838,f85926b6520d4f49aa614ef7786fdd95ed04d622bd915410177464344becd56b,,,first_capture,raw/who.gho.mdg-0000000025/2026/09/20260907T161202Z-f85926b6520d.json.gz,,
