series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_BTSX:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:34:27Z,high,11.629583862,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T153427Z-ba80e3f91624.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_BTSX:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:34:27Z,low,6.388523945,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T153427Z-ba80e3f91624.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_BTSX:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:34:27Z,restated_at,2026-08-05,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T153427Z-ba80e3f91624.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_BTSX:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:34:27Z,value,8.783900901,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T153427Z-ba80e3f91624.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_FMLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:49:34Z,high,10.335064113,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154934Z-8b8fb38d83c3.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_FMLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:49:34Z,low,5.632283241,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154934Z-8b8fb38d83c3.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_FMLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:49:34Z,restated_at,2026-08-05,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154934Z-8b8fb38d83c3.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_FMLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:49:34Z,value,7.746284077,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154934Z-8b8fb38d83c3.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_MLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:45:41Z,high,13.057065755,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154541Z-93fc66b44659.json.gz,2
who.gho.childmort5to14,CHILDMORT5TO14:AFG:SEX_MLE:AGEGROUP_YEARS05-14,2020-01-01,2026-09-07T15:45:41Z,low,7.016733778,,who.gho.childmort5to14,raw/who.gho.childmort5to14/2026/09/20260907T154541Z-93fc66b44659.json.gz,2
