series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
who.gho.mdg-0000000007,MDG_0000000007:BRA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:06:29Z,high,269.465388417,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160629Z-f6ed87825938.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:BRA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:06:29Z,low,210.688132423,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160629Z-f6ed87825938.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:BRA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:06:29Z,restated_at,2026-08-05,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160629Z-f6ed87825938.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:BRA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:06:29Z,value,238.518456697,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160629Z-f6ed87825938.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:FJI:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:09:18Z,high,173.173955166,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160918Z-1f3ac080847d.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:FJI:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:09:18Z,low,118.141532499,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160918Z-1f3ac080847d.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:FJI:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:09:18Z,restated_at,2026-08-05,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160918Z-1f3ac080847d.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:FJI:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:09:18Z,value,141.706004988,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T160918Z-1f3ac080847d.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:GHA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:11:18Z,high,337.930937877,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T161118Z-85c02b5f4e3c.json.gz,1
who.gho.mdg-0000000007,MDG_0000000007:GHA:SEX_BTSX:AGEGROUP_YEARSUNDER5:WEALTHQUINTILE_TOTL,1943-01-01,2026-09-07T16:11:18Z,low,256.484459946,,who.gho.mdg-0000000007,raw/who.gho.mdg-0000000007/2026/09/20260907T161118Z-85c02b5f4e3c.json.gz,1
