series_id,entity_id,observed_at,captured_at,metric,value,unit,source_id,raw_ref,parser_version
who.gho.cm-02,CM_02:AFG:SEX_BTSX:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:41Z,high,133467.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155641Z-022407e160ee.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_BTSX:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:41Z,low,106229.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155641Z-022407e160ee.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_BTSX:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:41Z,restated_at,2026-08-04,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155641Z-022407e160ee.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_BTSX:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:41Z,value,118231.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155641Z-022407e160ee.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_FMLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:48Z,high,62841.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155648Z-e962102586d9.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_FMLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:48Z,low,49391.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155648Z-e962102586d9.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_FMLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:48Z,restated_at,2026-08-04,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155648Z-e962102586d9.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_FMLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:48Z,value,55394.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155648Z-e962102586d9.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_MLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:57:21Z,high,71123.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155721Z-a2b5c178c29b.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_MLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:57:21Z,low,56092.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155721Z-a2b5c178c29b.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_MLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:57:21Z,restated_at,2026-08-04,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155721Z-a2b5c178c29b.json.gz,2
who.gho.cm-02,CM_02:AFG:SEX_MLE:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:57:21Z,value,62837.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155721Z-a2b5c178c29b.json.gz,2
who.gho.cm-02,CM_02:AGO:SEX_BTSX:AGEGROUP_MONTHS0-11,1982-01-01,2026-09-07T15:56:37Z,high,62341.0,,who.gho.cm-02,raw/who.gho.cm-02/2026/09/20260907T155637Z-c7bda929b138.json.gz,2
