source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
who.gho.sa-0000001531,https://ghoapi.azureedge.net/api/SA_0000001531?$top=1000,2026-09-07T16:33:25Z,200,application/json,575841,dd51e3a3210b60537c8f6a3c7e2d1a6f36c0e5a552fe21f87d0e9136c07b18c7,,,first_capture,raw/who.gho.sa-0000001531/2026/09/20260907T163325Z-dd51e3a3210b.json.gz,,
who.gho.sa-0000001531,https://ghoapi.azureedge.net/api/SA_0000001531?$top=1000&$skip=1000,2026-09-07T16:33:36Z,200,application/json,243161,3e6711c6b6aebd585b1b0259db53ed9581560558b7a349cf4165a227e591f373,,,first_capture,raw/who.gho.sa-0000001531/2026/09/20260907T163336Z-3e6711c6b6ae.json.gz,,
