source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000,2026-09-07T16:42:11Z,200,application/json,593975,fb12ed83ebc407e0d4237c9efca0a311f37f3177f5ddfb63bed49baf754998ff,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164211Z-fb12ed83ebc4.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=1000,2026-09-07T16:42:16Z,200,application/json,594179,0d3445e9c3355c915bf120ef87e7e63a89c30191f7f3e761b1fe371d32b4c1af,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164216Z-0d3445e9c335.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=2000,2026-09-07T16:42:21Z,200,application/json,593689,e60b886d79d4ac410062754491dce9e3beed8e230f4ee409afc510205f49fbf5,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164221Z-e60b886d79d4.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=3000,2026-09-07T16:42:25Z,200,application/json,594371,320a4e722a0b2b34e6972bf17b6a5c2574a6549e18d936522273fb9d3a22034e,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164225Z-320a4e722a0b.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=4000,2026-09-07T16:42:30Z,200,application/json,594146,1611200a70983668712227d986972bd5686470003d12b724122da41dd4316220,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164230Z-1611200a7098.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=5000,2026-09-07T16:42:39Z,200,application/json,594021,747f0de823b0486dfab141e5e75f7f697a67e81834050703e95e7f138eb824b6,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164239Z-747f0de823b0.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=6000,2026-09-07T16:42:46Z,200,application/json,594429,4cc598483ccf87fb0cf77cc4487a62623819df55a0c209948e798ab86e56fc41,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164246Z-4cc598483ccf.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=7000,2026-09-07T16:42:51Z,200,application/json,594313,0e64820c9bdded84f68beea3bd70774b17c74fba13e449f09087b9c8f42ddc6d,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164251Z-0e64820c9bdd.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=8000,2026-09-07T16:42:57Z,200,application/json,594071,d9e21cd1aefe7f5c29dc04a4edb35b3b05e79dacb0294b96488b23eb2f35a2c3,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164257Z-d9e21cd1aefe.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=9000,2026-09-07T16:43:04Z,200,application/json,594247,cc1ecab797dc6da3e53d843961ec7a590402984fa5e504ae5e30468d49025aed,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164304Z-cc1ecab797dc.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=10000,2026-09-07T16:43:10Z,200,application/json,594017,3f478049fbf106c3e327217c95b50b1d27ccc1edf6b4c0c65f6be8de9174f0a9,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164310Z-3f478049fbf1.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=11000,2026-09-07T16:43:15Z,200,application/json,594083,e4d739498b4d614e80e95c3bffa5e25d0cb5b733ca5e71f8878801ed63a1942f,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164315Z-e4d739498b4d.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=12000,2026-09-07T16:43:19Z,200,application/json,593938,93e3d8263d99309895e9e0c6d29d0d22c2fe04eb8ffb7cc06232681b63a0e0e7,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164319Z-93e3d8263d99.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=13000,2026-09-07T16:43:25Z,200,application/json,594042,a369801959397d81edc6f5454111129a4d079e105fde812cdbdfdee0c11377f9,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164325Z-a36980195939.json.gz,,
who.gho.wsh-water-basic,https://ghoapi.azureedge.net/api/WSH_WATER_BASIC?$top=1000&$skip=14000,2026-09-07T16:45:30Z,200,application/json,519851,c02d9601917afd79a640763f393b2fb1769598ba038ac8eb92f78f15ce49b694,,,first_capture,raw/who.gho.wsh-water-basic/2026/09/20260907T164530Z-c02d9601917a.json.gz,,
